"id","title","grade","value"
2,"El valor de la televisión en la sociedad2",7,"Por otro lado, si conseguimos que las personas se eduquen mirando la televisión, probablemente los beneficios que se obtengan serán mucho mayores que los inconvenientes."
3,"Los videojuegos3",7,"Los videojuegos adquirieren cada vez mayor importancia en nuestra sociedad."
3,"Los videojuegos3",7," ¡Eso no me lo negarán ustedes! Ya no son solo una distracción para los llamados “frikis” (sujetos que practican obsesivamente una afición)."
3,"Los videojuegos3",7," Tienen un potencial mucho mayor que ha comenzado a explorarse."
3,"Los videojuegos3",7," No por nada, el creador de la Nintendo DS, Shigeru Miyamoto, ha dicho: “Los videojuegos nos hacen mejores”."
3,"Los videojuegos3",7,"A pesar de esto, son diversos los sectores que no apoyan esta opinión."
3,"Los videojuegos3",7," Muchos catalogan los videojuegos de perjudiciales y no dudan en decir que empeoran la educación de los niños; lo cual es una mentira tan grande como los billetes de 300 soles: los videojuegos estimulan una parte del cerebro que mejora la psicomotricidad en los niños y la rapidez mental en los jóvenes."
3,"Los videojuegos3",7,"El lado negativo de jugar videojuegos es que puede ser adictivo como cualquier otra actividad de ocio."
3,"Los videojuegos3",7," Además, si los padres de menores de edad no prestan la atención necesaria, sus hijos podrían jugar a videojuegos para mayores de 18 años con temáticas violentas, amorales o indecorosas, lo cual puede conllevar confusión con respecto a conceptos morales y éticos."
3,"Los videojuegos3",7," Otro punto en contra es que el exceso de horas delante de la pantalla del televisor o del portátil puede generar deterioro temprano de la vista."
3,"Los videojuegos3",7,"Pero no todo lo que rodea al mundo de los videojuegos es negativo, por ejemplo, las consolas (como la famosísima Nintendo Wii) ayudan al niño en la percepción de su alrededor y en la movilidad de las muñecas y de las manos."
3,"Los videojuegos3",7," Otro punto a favor de los videojuegos es que a los niños les parecen muy divertidos."
3,"Los videojuegos3",7,"Por otro lado, como todos sabemos, las innovaciones nos ayudan en la vida cotidiana facilitándonos muchas tareas."
3,"Los videojuegos3",7," En ese contexto, los videojuegos realizan innovaciones importantísimas que pueden ser empleadas en espacios diversos."
3,"Los videojuegos3",7," Además, cada día el mundo de los videojuegos aporta cosas nuevas, y seguramente sus innovaciones nos depararán agradables sorpresas en el futuro."
3,"Los videojuegos3",7," Cabe decir que debemos desterrar la idea de que los videojuegos solo están destinados a un sector de la sociedad."
3,"Los videojuegos3",7," Los videojuegos hace tiempo que han llegado y están aquí para quedarse."
4,"La dama y el viajero1",7,"Cuando me disponía a venir a Lima conocí a don Guillermo, que muy amablemente me invitó a subir a su camión, que transportaba cereales a la capital desde Huancavelica."
4,"La dama y el viajero1",7," Recuerdo que subí en La Oroya."
4,"La dama y el viajero1",7," Le dije que tenía el mismo nombre de mi abuelo ya fallecido, que también se dedicaba en sus años de juventud a viajar transportando alimentos de Huancayo a Huancavelica y viceversa."
4,"La dama y el viajero1",7,"—Te cuento lo que me pasó en el pueblo de Pampas, cuando viajaba para Huancayo trayendo carga —me dijo—."
4,"La dama y el viajero1",7," Cuando salía de Pampas, ya muy de noche y bajo una interminable lluvia, pude avistar a una mujer en el camino."
4,"La dama y el viajero1",7," Ella iba caminando muy lentamente en la carretera."
4,"La dama y el viajero1",7," Debiste verla."
4,"La dama y el viajero1",7," con aquel vestido blanco totalmente empapado."
4,"La dama y el viajero1",7," Frené suavemente, pues también iba despacio por el mal estado de la carretera."
4,"La dama y el viajero1",7,"»Le hice una señal para que suba al camión y así pudiera protegerse de la lluvia, ella asintió y se sentó en el mismo lugar en donde estás tú."
4,"La dama y el viajero1",7," Era una mujer muy joven y bella, al verla en esas condiciones le ofrecí mi casaca para que pudiera abrigarse, me agradeció y en su rostro vi dibujada una sonrisa tierna."
4,"La dama y el viajero1",7,"»Al acercarnos al poblado La Mejorada, ella me pidió que me detenga para que pudiera bajarse del camión, pues tenía familia allí."
4,"La dama y el viajero1",7," Como aún llovía y eran apenas las dos de la madrugada, le dije que se quede con mi casaca, que en otro momento iría por ella."
4,"La dama y el viajero1",7," Solo le pedí la dirección de su casa."
4,"La dama y el viajero1",7,"»Pasó una semana y cuando volví a La Mejorada, fui a buscarla hasta su casa."
4,"La dama y el viajero1",7," Grande fue mi sorpresa cuando salió su madre y me dijo que Virginia (así se llamaba la joven) había muerto hace diez años, precisamente en un accidente de carreteras cuando el bus que la transportaba de Pampas se fue directo al barranco que está cerca del lugar donde la recogí."
4,"La dama y el viajero1",7,"»Yo no le creí a la señora y pensé que se querían quedar con mi casaca."
4,"La dama y el viajero1",7," Para confirmar los hechos, su madre me llevó hasta el cementerio del pueblo y allí pude corroborar que en verdad la joven y bella Virginia estaba muerta."
4,"La dama y el viajero1",7," La fotografía en el nicho era la de la misma chica que vi hacía como una semana."
4,"La dama y el viajero1",7," Pero lo que más me sorprendió fue ver mi casaca a un costado, cerca del nicho de la joven."
4,"La dama y el viajero1",7," Su madre no tenía explicación alguna por lo sucedido, solo me dijo que era la cuarta vez que pasaba eso; habían preguntado por su hija, que supuestamente había subido al camión en la carretera a Pampas."
4,"La dama y el viajero1",7,"Quizá sea un relato cierto, porque mi abuelo Guillermo me contó lo mismo."
4,"La dama y el viajero1",7," Para poder confirmar esta historia fascinante, viajé hasta el poblado La Mejorada, en Huancavelica."
4,"La dama y el viajero1",7," No busqué precisamente el domicilio de la joven Virginia, sino que fui directamente hasta el cementerio y busqué su nicho toda la mañana de un sábado de junio de 2000."
4,"La dama y el viajero1",7,"Cuando me sentí desanimado y listo para salir del lugar, vi algo que me llamó la atención."
4,"La dama y el viajero1",7," Me acerqué rápidamente hasta aquel sitio y noté algo al costado de un nicho: era una bolsa."
4,"La dama y el viajero1",7," Dentro de ella pude ver una chompa de alpaca de color marrón y franjas blancas."
4,"La dama y el viajero1",7," Era el nicho que estaba en un extremo del cementerio, casi escondido, casi olvidado."
4,"La dama y el viajero1",7," En la lápida semidestruida pude distinguir el nombre de Virginia Matos, fallecida en 1989."
4,"La dama y el viajero1",7," Aunque no pude ver la fotografía."
4,"La dama y el viajero1",7,"Dejé las cosas en su lugar y salí del cementerio, ya era de tarde."
4,"La dama y el viajero1",7," Sentí el deseo de ir a la casa de Virginia."
4,"La dama y el viajero1",7," Al volver a Huancayo me preguntaba ¿cómo pudo llegar aquella bolsa con una chompa hasta ese lugar?, ¿por qué precisamente ahora que fui a confirmar la historia?, ¿será que Virginia me tenía algo preparado como bienvenida? Quizá apenas haya sido una mala pasada de mi imaginación."
5,"La leyenda de la bella durmiente2",7,"Al mirar el horizonte de la bella ciudad de Tingo María (Perú), vemos el perfil de una hermosa mujer echada de espaldas que mira el cielo y está cubierta de un manto verde: es la montaña de la bella durmiente, símbolo natural de Tingo María."
5,"La leyenda de la bella durmiente2",7," La leyenda, transmitida de generación en generación, la identifica como la Princesa Nunash (princesa de la selva)."
5,"La leyenda de la bella durmiente2",7," Se habla también de un joven llamado Cuynac (jefe de la tribu) que atravesando la selva de los huanucos (tribu indígena) se enamoró de la princesa Nunash."
5,"La leyenda de la bella durmiente2",7,"Los dos llegaron a amarse tanto que él levantó un palacete en un lugar cercano al poblado de los pachas, al que le puso el nombre de Cuynash en honor de su amada."
5,"La leyenda de la bella durmiente2",7," Vivieron tiempos felices rodeados de sus vasallos, pero su felicidad quedó truncada cuando fueron atacados por el padre de la princesa, llamado Amarú, convertido en un monstruo en forma de culebra."
5,"La leyenda de la bella durmiente2",7," Cuynac, valiéndose de su hechicería, convirtió a Nunash en mariposa y él mismo se transformó en piedra."
5,"La leyenda de la bella durmiente2",7," Ella, en su nuevo estado de mariposa, voló hacia la selva y retornó con ayuda para combatir al monstruo Amarú."
5,"La leyenda de la bella durmiente2",7,"Los enemigos fueron vencidos."
5,"La leyenda de la bella durmiente2",7," Cuynac entonces trató de recuperar su forma humana sin conseguirlo."
5,"La leyenda de la bella durmiente2",7," Nunash sí pudo volver a su forma primitiva y buscó inútilmente a Cuynac."
5,"La leyenda de la bella durmiente2",7," Cansada, se sentó cerca de la piedra en la que Cuynac se había convertido y se quedó dormida."
5,"La leyenda de la bella durmiente2",7," Mientras dormía escuchó en sus sueños la voz de su amado que decía: “Amada, no me busques, mi voluntad fue pedir a los dioses que me convirtieran en piedra y mi pedido fue complacido."
5,"La leyenda de la bella durmiente2",7," Ahora soy solo una piedra destinada a permanecer en este estado toda mi vida."
5,"La leyenda de la bella durmiente2",7," Si tú en realidad me has querido y me sigues queriendo, deseo que permanezcas a mi lado toda mi vida, sobre este cerro, y que en las noches de luna aparezcas ante la mirada de la gente como una mujer que duerme”."
5,"La leyenda de la bella durmiente2",7," Nunash, siempre en sueños, aceptó la propuesta de su amado y quedó convertida en piedra, la que hoy es la figura de la bella durmiente."
18,"Origen del universo2",7," Por otro lado, el pesado y grueso Qi Yin se hundió y formó la expansiva tierra."
6,"El médano Blanco3",7,"En el distrito de Sechura, en el desierto, a unos veinte kilómetros de la población, se encuentra un inmenso médano, que por la blancura de sus arenas le llaman médano Blanco."
6,"El médano Blanco3",7,"Este es muy alto, nadie puede subirlo, porque dicen que está ""encantado""."
6,"El médano Blanco3",7,"Está rodeado de forraje y cuentan los pastores que habitan por allí, que siempre oían tocar un tamborcito pero que nunca llegó a ser descubierto quién lo tocaba."
6,"El médano Blanco3",7," En el centro del médano, hay corales y cosas de oro, por eso la gente quería subir; y apenas habrían subido cinco a seis metros, comenzaban a hundirse; y como tenían miedo, no continuaban."
6,"El médano Blanco3",7,"Se cuenta que dos señores, yendo por esos lugares se perdieron del camino."
6,"El médano Blanco3",7," Cuando se dieron cuenta de que estaban perdidos ya habían caminado bastante; tenían sed y no encontraron dónde tomar agua."
6,"El médano Blanco3",7,"Caminaron más y más, buscando cómo orientarse."
6,"El médano Blanco3",7," De pronto, vieron un río, se alegraron y se dirigieron a él."
6,"El médano Blanco3",7," Cuando llegaron hicieron beber a sus caballos."
6,"El médano Blanco3",7," Ellos llevaban dos depósitos y también los llenaron de agua."
6,"El médano Blanco3",7," Creían que era el río de Batán, que pasa cerca de Sechura; pero como estaban cansados, se quedaron a descansar y se durmieron."
6,"El médano Blanco3",7," Cuando despertaron, cuál sería su sorpresa al ver que el río era un médano; los depósitos que llenaron de agua estaban llenos de arena."
6,"El médano Blanco3",7,"Estaban encantados; este médano era el famoso médano Blanco, y no sabían cómo llegaron a él."
6,"El médano Blanco3",7,"Dicen que en época de Semana Santa aparecen varios de esos llamados ""encantos"", cerca del médano; también dicen que aparece un patito; y creen que este fue una persona que por curiosa subió al médano y se quedó encantada."
6,"El médano Blanco3",7," Algunas veces el patito aparece en los ríos, transformado en patito de oro, y cuando encuentra alguna persona buena, sale a hablarle, diciéndole que en tal o cual lugar hay un tesoro reservado para ella."
6,"El médano Blanco3",7,"Médano: acumulación de arena en forma de media luna que forma y empuja el viento en la costa o en el desierto."
7,"El delfín rosado1",7,"Entre las más hermosas criaturas que viven en las cuencas de los ríos amazónicos figura el delfín rosado."
7,"El delfín rosado1",7," Se le encuentra en Perú, Brasil, Bolivia, Venezuela y Colombia."
7,"El delfín rosado1",7," El color rosado de su piel es propio de los adultos, mientras que los jóvenes tienen el dorso gris negruzco y el vientre más claro."
7,"El delfín rosado1",7," Es una de las cinco especies de delfines de agua dulce."
7,"El delfín rosado1",7," Suele medir 2,5 metros de largo y pesa entre 120 kg y 200 kg."
7,"El delfín rosado1",7," Tiene cabeza prominente y ojos pequeños."
7,"El delfín rosado1",7," Su hocico es alargado y provisto de una dentadura heterodonta (tiene incisivos y molares, entre 48 y 68 dientes) a diferencia del delfín marino, que tiene dentadura homodonta."
7,"El delfín rosado1",7," Se alimenta de peces y cangrejos."
7,"El delfín rosado1",7,"La gran flexibilidad de su cuerpo le permite maniobrar entre los obstáculos que abundan en la selva inundada."
7,"El delfín rosado1",7," Puede doblar su cabeza más que otros delfines porque algunas de las vértebras no están fusionadas."
7,"El delfín rosado1",7," Respira fuera del agua y pocas veces permanece sumergido más de dos minutos."
7,"El delfín rosado1",7," Cuando el río está fangoso y la visión es mínima, utiliza la ecolocalización, que le permite orientarse por medio del sonido, como lo hacen los radares."
7,"El delfín rosado1",7,"Son muchos los mitos y leyendas que rodean a esta especie."
7,"El delfín rosado1",7," Los nativos de la selva le atribuyen poderes mágicos, dicen que en las noches se transforman en hermosas doncellas que seducen a los incautos y los arrastran al fondo del río."
7,"El delfín rosado1",7," Durante años esta superstición ayudó al delfín rosado a ser casi intocable, pero hoy su supervivencia está seriamente amenazada por la deforestación de la Amazonía, la polución de la agricultura y por la minería y la pesca informales."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7,"El sistema para nombrar a estos fenómenos atmosféricos busca facilitar que la población los identifique."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7,"El huracán Patricia es el más poderoso registrado en el Pacífico mexicano y tiene vientos máximos cercanos a los 325 kilómetros por hora."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7," Es catalogado como la tormenta más fuerte documentada hasta el momento."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7,"Pero ¿cómo deciden ponerles nombres a estos fenómenos atmosféricos? Cada año se prepara una lista con los nombres que recibirán los huracanes que vayan ocurriendo a lo largo de la temporada."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7,"Esta lista, que se repite cada seis años, incluye un nombre por cada letra del alfabeto y se alternan nombres masculinos y femeninos."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7," Se buscan nombres fáciles de recordar para optimizar la comunicación escrita y que de esta forma sea más sencillo alertar a la población."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7,"Al inicio, se nombraba a las tormentas de forma arbitraria."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7," Sin embargo, a mediados del siglo XIX, se decidió identificar a las tormentas con nombres de mujer."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7," En 1979, comenzaron a incluirse también nombres de hombres para las tormentas del Pacífico Norte Oriental."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7," La unificación llegó un año más tarde cuando la Organización Meteorológica Mundial y el Servicio Meteorológico de Estados Unidos decidieron alternar nombres de hombres y mujeres para el nombramiento de tormentas."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7,"Cabe destacar que las letras Q, U, X, Y y Z no son utilizadas para la nomenclatura de las tormentas."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7," Asimismo, cuando un huracán tiene efectos muy devastadores, su nombre no vuelve a ser usado nuevamente."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7,"Existen seis listas rotativas para el Atlántico y seis para el Pacífico, de esta forma la lista que se utilizó en 2009 es la que se utiliza en 2015."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7,"Dato: en 2014, un estudio reportó que los nombres de huracanes femeninos eran más letales debido a que las personas los perciben como menos peligrosos y por ello no toman las precauciones necesarias."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7," El reporte analizó la cifra de muertes causadas por huracanes en EE."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7," UU."
8,"¿Por qué el huracán más poderoso en la historia se llama Patricia?2",7," en los últimos 60 años."
9,"Científicos hallan planeta similar a la Tierra que podría albergar vida4",7,"El planeta es de tamaño similar y tiene una estrella brillante como nuestro Sol; además, podría tener agua en su superficie."
18,"Origen del universo2",7," Desde entonces, el universo tuvo cielo y tierra."
9,"Científicos hallan planeta similar a la Tierra que podría albergar vida4",7,"Por primera vez, científicos hallaron un planeta de tamaño similar al de la Tierra que orbita una zona que permitiría las condiciones para el desarrollo de la vida en torno a una estrella distante."
9,"Científicos hallan planeta similar a la Tierra que podría albergar vida4",7,"El descubrimiento es lo más cerca que los científicos han estado de hallar un planeta gemelo a la Tierra."
9,"Científicos hallan planeta similar a la Tierra que podría albergar vida4",7," La estrella, conocida como Kepler-186 y ubicada a unos 500 años luz, en la constelación Cygnus, es más pequeña y más roja que el Sol."
9,"Científicos hallan planeta similar a la Tierra que podría albergar vida4",7,"Kepler-186f Tierra."
9,"Científicos hallan planeta similar a la Tierra que podría albergar vida4",7,"Planetas similares: Kepler – 186f y la Tierra “El planeta llamado Kepler-186f recibe cerca de un tercio de la radiación de su estrella madre, tal como lo hace la Tierra con el Sol, lo que significa que la tarde sería similar a la de la Tierra, una hora antes de la puesta de sol”, dijo el astrónomo de la Nasa, Thomas Barclay."
9,"Científicos hallan planeta similar a la Tierra que podría albergar vida4",7,"El planeta está a la distancia correcta de su estrella para que el agua —si existe— sea líquida en la superficie, una condición que los científicos sospechan que es necesaria para la vida."
9,"Científicos hallan planeta similar a la Tierra que podría albergar vida4",7,"“Este planeta es un primo de la Tierra, no un gemelo”, dijo Barclay, quien es parte de un equipo de científicos que reportó el descubrimiento en la revista Science esta semana."
9,"Científicos hallan planeta similar a la Tierra que podría albergar vida4",7,"Los científicos no saben nada sobre la atmósfera del Kepler-186f, pero será blanco de futuros telescopios que puedan buscar químicos que revelen la posible existencia de vida."
10,"Los videojuegos y su impacto en la familia1",7,"Me encuentro bastante preocupado, veo a mi hijo prácticamente “pegado a los videojuegos”, hasta he llegado a pensar que se está volviendo adicto a los juegos en línea; y si aún no lo es, ¿qué daños mentales o físicos le pueden ocurrir de seguir así? Por otro lado, considero que los videojuegos son muy violentos y fomentan en él tanto la agresividad como la ansiedad."
10,"Los videojuegos y su impacto en la familia1",7," Lo tienen ausente de la realidad, ya casi no conversa con nosotros, prefiere estar sentado frente a “esa maquinita”."
10,"Los videojuegos y su impacto en la familia1",7," Cuando le hablo, apenas responde."
10,"Los videojuegos y su impacto en la familia1",7,"Ojalá prefiriera un buen libro o ir a jugar un partido de fútbol con los amigos como lo hacíamos nosotros a su edad."
10,"Los videojuegos y su impacto en la familia1",7," ¡Esos sí que eran juegos! Cómo nos divertíamos con el matagente, las escondidas, etc."
10,"Los videojuegos y su impacto en la familia1",7,"Ayer quisimos pasar un rato en familia, pero él se negó; llevaba ya cinco horas frente al dichoso juego sin hacer nada útil."
10,"Los videojuegos y su impacto en la familia1",7," ¡No pude soportarlo más! Creo que como padre debo ponerle límites y lo hice; simplemente le dije: ""¡Deja de jugar eso!"", y desconecté el aparato."
10,"Los videojuegos y su impacto en la familia1",7," No me dejó otra opción."
10,"Los videojuegos y su impacto en la familia1",7,"Yzaguirre Sandoval, Claudia María (2015)."
10,"Los videojuegos y su impacto en la familia1",7," Los videojuegos y su impacto en la familia."
10,"Los videojuegos y su impacto en la familia1",7," Documento de trabajo."
10,"Los videojuegos y su impacto en la familia1",7,"Mi diversión: ¡los videojuegos! ¡Auxilio!, estoy harto, ya no aguanto más."
10,"Los videojuegos y su impacto en la familia1",7," Ayer mi padre me apagó la consola, ¡justo cuando había subido de nivel!."
10,"Los videojuegos y su impacto en la familia1",7,"¿Es que ellos no pueden entender que si antes jugaban mundo, bolitas, trompos y otras cosas raras, ahora los videojuegos son nuestra forma de divertirnos? “Se quemarán tus neuronas”, me dice constantemente."
10,"Los videojuegos y su impacto en la familia1",7," Lo que no entiende es que cuando juego, no solo me entretengo: mi imaginación vuela, me olvido de mis preocupaciones, empleo estrategias, tengo aspiraciones y me pongo retos que me ayudan a ser mejor."
10,"Los videojuegos y su impacto en la familia1",7," Por ejemplo, cuando avanzo de un nivel a otro, me doy cuenta de que puedo ser el mejor."
10,"Los videojuegos y su impacto en la familia1",7,"Mis padres quieren que haga otras cosas en mis ratos libres, pero no todo es tarea, ¿dónde queda el juego, el buen humor y lo que a mí me interesa? ¿Será posible que mis padres se den cuenta de que están muy lejos de comprender la personalidad y el mundo de un adolescente como yo?."
11,"Análisis | Roma Silveira",7,"La rebelión de los emoticones2 He estado un rato buscando un emoticón que me ayudase a decirle a una amiga, de forma fácil y rápida en un mensaje de chat, “¿En qué andas?”; no lo he encontrado, a pesar de que me tomé un tiempo en buscar un detalle gracioso."
11,"Análisis | Roma Silveira",7,"Después he pensado: ¿lo necesito en verdad? Pues no."
11,"Análisis | Roma Silveira",7," En realidad puedo escribir fácilmente ¿en qué andas? y decir lo que quiero."
11,"Análisis | Roma Silveira",7," Entonces, ¿por qué busco un emoticón para escribir mis mensajes de texto si no lo necesito? La respuesta es que, de alguna forma, sí los necesito."
11,"Análisis | Roma Silveira",7," Tal vez, podría decir a mi favor que usar emoticones es más corto y rápido que escribir textos o que es más divertido."
11,"Análisis | Roma Silveira",7,"Últimamente, yo lo creo también: los emoticones han reemplazado a las palabras y al poder expresivo de estas."
11,"Análisis | Roma Silveira",7,"Yzaguirre Sandoval, Claudia María (2015)."
11,"Análisis | Roma Silveira",7," La rebelión de los emoticones / No quiero ser humanoide, sino humano."
11,"Análisis | Roma Silveira",7," Material de trabajo."
11,"Análisis | Roma Silveira",7,"La Clave | Porfirio Elss No quiero ser humanoide, sino humano."
11,"Análisis | Roma Silveira",7,"Me resulta casi cómica la idea de muchos emoticonlovers; es así como llamo a todos mis amigos que siempre, en lugar de decirme algo directamente, me envían estos odiosos dibujitos que, encima, debo interpretar."
11,"Análisis | Roma Silveira",7," Y ¿qué pasa si entiendo algo diferente? Realmente su uso no deja de ser un intento de “humanizar” este mundo virtual del que soy parte sin haberlo elegido."
11,"Análisis | Roma Silveira",7,"¡Los emoticones nos invaden! Pero he decidido emprender mi pelea individual contra ellos; por eso, cuando quiera decir que estoy triste, no pondré un círculo amarillo con gotitas en los ojos; cuando quiera decir que estoy enojado, no colocaré a esa esfera con lentes de matón y dientes de tiburón."
11,"Análisis | Roma Silveira",7," Yo, a partir de ahora, diré lo que siento como debe decirse: ¡con palabras! ."
12,"¿Más seguros, más libres?3",7,"Análisis | Josep Iturbe Santillán No debemos rendirnos."
12,"¿Más seguros, más libres?3",7,"Una de las grandes e incomprensibles ideas de la humanidad es que hombres y mujeres nacemos libres, pero necesitamos luchar para ganarnos la libertad, para mantenerla."
12,"¿Más seguros, más libres?3",7," Como si no fuese una condición propia de los seres humanos, como si tuviésemos que ""darnos"" o ""permitirnos"" poder ser más o menos libres."
12,"¿Más seguros, más libres?3",7,"La delincuencia que hoy vemos en el país debe servirnos también para salir a las calles a marchar y exigir, una vez más, los derechos y libertades que tanto nos han costado conseguir y que nada ni nadie debe poner en peligro."
12,"¿Más seguros, más libres?3",7," No debemos rendirnos."
12,"¿Más seguros, más libres?3",7,"La Clave | Claudia Sabater de Mayo Defensa de la democracia."
12,"¿Más seguros, más libres?3",7,"Los derechos humanos y la Constitución del Perú determinan que la libertad de expresión es la piedra angular de un país democrático, pero dicha condición no está sometida a gustos o ideas personales; nadie puede hacer lo que quiera, sino lo que la ley dice."
12,"¿Más seguros, más libres?3",7,"Pero de eso, a responder a la violencia con más violencia, con marchas y protestas que afectan de un modo u otro a los transeúntes, no es más que un medio equivocado de querer cambiar las cosas."
12,"¿Más seguros, más libres?3",7,"Confiemos en nuestras autoridades, en nuestras leyes, ellas sabrán qué hacer frente a la violencia que vivimos."
12,"¿Más seguros, más libres?3",7," Es el momento de ser pacientes."
13,"¡Qué abuelito!1",7,"Era un buen hombre llamado Willi, hijo de madre trujillana y padre cusqueño, trabajó desde muy joven y aprendió en la práctica, como muchos peruanos, diversos oficios que le permitieron llevar una vida honrada y formar una familia."
13,"¡Qué abuelito!1",7,"No era muy alto, pero tampoco bajo: tenía una estatura normal."
13,"¡Qué abuelito!1",7," Cabello lacio y grueso, canoso por el paso del tiempo."
13,"¡Qué abuelito!1",7," Sus ojos achinados y marrones como los granos de café bien tostado eran iguales a los de sus antepasados."
13,"¡Qué abuelito!1",7," Su piel trigueña, bronceada por el sol, reflejaba el trabajo arduo y esforzado de muchos años."
13,"¡Qué abuelito!1",7," Tenía unos labios delgados que apenas perfilaban una tenue sonrisa, pero eso sí, de amplia y franca carcajada si la ocasión lo ameritaba, como la celebración de un gol de su equipo blanquiazul (Alianza Lima de sus amores)."
13,"¡Qué abuelito!1",7," Sus manos de generosa palma hacían cosas maravillosas como ninguna otra persona, recuerdo la ocasión en que preparó como regalo navideño una linda cabina de teléfono en tono rosado bebé porque ese era el color preferido de sus queridas nietas."
